"","time","value"
"8655",2013-04-08 13:30:00,1548.25
"8656",2013-04-08 13:31:00,1548.5
"8657",2013-04-08 13:39:55,1547.25
"8658",2013-04-08 13:42:00,1548.25
"8659",2013-04-08 13:42:00,1548
"8660",2013-04-08 13:49:54,1546
"8661",2013-04-08 13:50:00,1545.25
"8662",2013-04-08 13:51:00,1544.75
"8663",2013-04-08 14:00:00,1546.25
"8664",2013-04-08 14:00:00,1546
"8665",2013-04-08 14:00:25,1545.75
"8666",2013-04-08 14:09:55,1546.25
"8667",2013-04-08 14:10:00,1546.5
"8668",2013-04-08 14:10:00,1546.75
"8669",2013-04-08 14:19:55,1543.75
"8670",2013-04-08 14:21:00,1543.75
"8671",2013-04-08 14:22:00,1544.25
"8672",2013-04-08 14:29:55,1544.75
"8673",2013-04-08 14:30:00,1545
"8674",2013-04-08 14:30:00,1544.75
"8675",2013-04-08 14:39:54,1546
"8676",2013-04-08 14:41:00,1545.5
"8677",2013-04-08 14:42:00,1545.75
"8678",2013-04-08 14:49:54,1547.75
"8679",2013-04-08 14:51:00,1548
"8680",2013-04-08 14:52:00,1547.75
"8681",2013-04-08 14:59:56,1547.75
"8682",2013-04-08 15:01:00,1546.75
"8683",2013-04-08 15:02:00,1546.75
"8684",2013-04-08 15:09:53,1546.5
"8685",2013-04-08 15:11:00,1546.75
"8686",2013-04-08 15:12:00,1547
"8687",2013-04-08 15:20:00,1546.75
"8688",2013-04-08 15:20:00,1547.25
"8689",2013-04-08 15:20:56,1547.25
"8690",2013-04-08 15:30:00,1547
"8691",2013-04-08 15:30:00,1547
"8692",2013-04-08 15:31:56,1547.25
"8693",2013-04-08 15:39:55,1547
"8694",2013-04-08 15:41:00,1546.75
"8695",2013-04-08 15:41:00,1546.75
"8696",2013-04-08 15:50:00,1546.75
"8697",2013-04-08 15:50:00,1546.75
"8698",2013-04-08 15:51:56,1547.25
"8699",2013-04-08 15:59:56,1546.25
"8700",2013-04-08 16:01:00,1546.5
"8701",2013-04-08 16:01:00,1546.75
"8702",2013-04-08 16:09:57,1546.25
"8703",2013-04-08 16:10:00,1546.25
"8704",2013-04-08 16:10:00,1546
"8705",2013-04-08 16:19:53,1546
"8706",2013-04-08 16:20:00,1546
"8707",2013-04-08 16:20:00,1545.75
"8708",2013-04-08 16:29:56,1546
"8709",2013-04-08 16:31:00,1546.5
"8710",2013-04-08 16:31:00,1546.75
"8711",2013-04-08 16:39:56,1547.5
"8712",2013-04-08 16:41:00,1547
"8713",2013-04-08 16:41:00,1547.25
"8714",2013-04-08 16:51:00,1546.75
"8715",2013-04-08 16:51:00,1546.75
"8716",2013-04-08 16:51:56,1546.75
"8717",2013-04-08 16:59:57,1546.75
"8718",2013-04-08 17:01:00,1547
"8719",2013-04-08 17:01:00,1547
"8720",2013-04-08 17:11:00,1547.75
"8721",2013-04-08 17:11:00,1547.5
"8722",2013-04-08 17:11:27,1547.75
"8723",2013-04-08 17:19:56,1547.75
"8724",2013-04-08 17:21:00,1548
"8725",2013-04-08 17:21:00,1548
"8726",2013-04-08 17:30:00,1548.25
"8727",2013-04-08 17:30:00,1548
"8728",2013-04-08 17:31:27,1548.75
"8729",2013-04-08 17:41:00,1548.25
"8730",2013-04-08 17:41:00,1548.25
"8731",2013-04-08 17:41:27,1548.25
"8732",2013-04-08 17:49:58,1551
"8733",2013-04-08 17:51:00,1550.75
"8734",2013-04-08 17:51:00,1550.75
"8735",2013-04-08 17:59:57,1551.75
"8736",2013-04-08 18:01:00,1551.5
"8737",2013-04-08 18:01:00,1551.5
"8738",2013-04-08 18:09:58,1552
"8739",2013-04-08 18:10:00,1551.75
"8740",2013-04-08 18:10:00,1552.25
"8741",2013-04-08 18:19:57,1553
"8742",2013-04-08 18:21:00,1552.75
"8743",2013-04-08 18:22:00,1552.75
"8744",2013-04-08 18:29:58,1552.5
"8745",2013-04-08 18:30:00,1552.5
"8746",2013-04-08 18:30:00,1552.5
"8747",2013-04-08 18:39:57,1553
"8748",2013-04-08 18:41:00,1553.25
"8749",2013-04-08 18:41:00,1553.25
"8750",2013-04-08 18:49:52,1552.75
"8751",2013-04-08 18:50:00,1553
"8752",2013-04-08 18:50:00,1553.25
"8753",2013-04-08 18:59:58,1552.25
"8754",2013-04-08 19:01:00,1553
"8755",2013-04-08 19:01:00,1552.5
"8756",2013-04-08 19:09:58,1552.75
"8757",2013-04-08 19:10:00,1552.75
"8758",2013-04-08 19:10:00,1552.5
"8759",2013-04-08 19:19:58,1552.5
"8760",2013-04-08 19:21:00,1552.75
"8761",2013-04-08 19:21:00,1553
"8762",2013-04-08 19:29:59,1554
"8763",2013-04-08 19:31:00,1553.75
"8764",2013-04-08 19:31:00,1554.25
"8765",2013-04-08 19:39:58,1555
"8766",2013-04-08 19:40:00,1554.75
"8767",2013-04-08 19:40:00,1555
"8768",2013-04-08 19:49:59,1556
"8769",2013-04-08 19:51:00,1556
"8770",2013-04-08 19:51:00,1556.25
"8771",2013-04-08 20:00:00,1557.75
"8772",2013-04-08 20:00:00,1557.75
"8773",2013-04-08 20:00:59,1557.75
"8774",2013-04-08 20:09:59,1559.5
"8775",2013-04-08 20:10:00,1560.25
"8776",2013-04-08 20:10:00,1560
"8777",2013-04-08 20:15:00,1559
"8778",2013-04-08 20:15:00,1559
"8779",2013-04-08 20:19:45,1559
"8780",2013-04-08 20:29:59,1559
"8781",2013-04-08 20:30:00,1559.25
"8782",2013-04-08 20:30:00,1559.25
"8783",2013-04-08 20:39:51,1559.75
"8784",2013-04-08 20:41:00,1559.75
"8785",2013-04-08 20:41:00,1559.75
"8786",2013-04-08 20:49:55,1561
"8787",2013-04-08 20:51:00,1561
"8788",2013-04-08 20:51:00,1561.25
"8789",2013-04-08 21:00:00,1562.5
"8790",2013-04-08 21:00:00,1562.25
"8791",2013-04-08 21:00:57,1562.25
"8792",2013-04-08 21:10:00,1561.25
"8793",2013-04-08 21:10:00,1561.25
"8794",2013-04-08 21:10:00,1561.5
"8795",2013-04-08 21:14:00,1561
"8796",2013-04-08 21:14:00,1561
"8797",2013-04-08 21:15:00,1560.75
"8798",2013-04-08 21:21:10,1560.75
"8799",2013-04-08 21:50:02,1561
"8800",2013-04-08 22:01:00,1561
"8801",2013-04-08 22:01:00,1561
"8802",2013-04-08 22:09:59,1561.25
"8803",2013-04-08 22:10:00,1561
"8804",2013-04-08 22:10:00,1561
"8805",2013-04-08 22:19:58,1560
"8806",2013-04-08 22:21:00,1559.5
"8807",2013-04-08 22:21:00,1560
"8808",2013-04-08 22:30:00,1559.75
"8809",2013-04-08 22:30:00,1559.75
"8810",2013-04-08 22:30:53,1560
"8811",2013-04-08 22:39:56,1560
"8812",2013-04-08 22:41:00,1560
"8813",2013-04-08 22:41:00,1560
"8814",2013-04-08 22:49:08,1560.25
"8815",2013-04-08 22:50:00,1560.5
"8816",2013-04-08 22:50:00,1560.5
"8817",2013-04-08 22:59:53,1560.25
"8818",2013-04-08 23:00:00,1560
"8819",2013-04-08 23:00:00,1560
"8820",2013-04-08 23:09:52,1560
"8821",2013-04-08 23:11:00,1560.25
"8822",2013-04-08 23:11:00,1560.25
"8823",2013-04-08 23:19:39,1560.5
"8824",2013-04-08 23:21:00,1560.25
"8825",2013-04-08 23:21:00,1560.5
"8826",2013-04-08 23:29:00,1560.5
"8827",2013-04-08 23:29:46,1560.5
"8828",2013-04-08 23:30:00,1560.5
"8829",2013-04-08 23:39:57,1560
"8830",2013-04-08 23:41:00,1559.75
"8831",2013-04-08 23:41:00,1560
"8832",2013-04-08 23:49:35,1559.75
"8833",2013-04-08 23:51:00,1559.75
"8834",2013-04-08 23:51:00,1560
"8835",2013-04-09 00:01:00,1560.25
"8836",2013-04-09 00:01:00,1560.25
"8837",2013-04-09 00:01:30,1560.5
"8838",2013-04-09 00:10:00,1560.25
"8839",2013-04-09 00:10:01,1560.5
"8840",2013-04-09 00:19:48,1560
"8841",2013-04-09 00:20:00,1560.25
"8842",2013-04-09 00:20:00,1560
"8843",2013-04-09 00:30:00,1560.75
"8844",2013-04-09 00:34:00,1560.5
"8845",2013-04-09 00:34:00,1561
"8846",2013-04-09 00:39:59,1560.75
"8847",2013-04-09 00:41:00,1560.5
"8848",2013-04-09 00:41:00,1560.75
"8849",2013-04-09 00:50:00,1561
"8850",2013-04-09 00:50:00,1560.75
"8851",2013-04-09 00:50:59,1561
"8852",2013-04-09 01:01:00,1560.5
"8853",2013-04-09 01:01:00,1560.5
"8854",2013-04-09 01:03:58,1560.5
"8855",2013-04-09 01:09:48,1560.5
"8856",2013-04-09 01:10:00,1560.5
"8857",2013-04-09 01:10:00,1560.25
"8858",2013-04-09 01:20:00,1561
"8859",2013-04-09 01:20:00,1561
"8860",2013-04-09 01:20:01,1561
"8861",2013-04-09 01:29:46,1561
"8862",2013-04-09 01:30:00,1561.25
"8863",2013-04-09 01:30:00,1561
"8864",2013-04-09 01:39:37,1560.75
"8865",2013-04-09 01:41:00,1560.75
"8866",2013-04-09 01:41:00,1561.5
"8867",2013-04-09 01:50:00,1561.25
"8868",2013-04-09 01:50:00,1561.5
"8869",2013-04-09 01:51:17,1561.5
"8870",2013-04-09 01:59:59,1561.5
"8871",2013-04-09 02:01:00,1561.5
"8872",2013-04-09 02:01:00,1561.5
"8873",2013-04-09 02:11:00,1561.5
"8874",2013-04-09 02:11:00,1561.75
"8875",2013-04-09 02:11:30,1561.75
"8876",2013-04-09 02:19:48,1562
"8877",2013-04-09 02:21:00,1562
"8878",2013-04-09 02:21:00,1562
"8879",2013-04-09 02:30:00,1562.75
"8880",2013-04-09 02:30:00,1563
"8881",2013-04-09 02:30:01,1563.25
"8882",2013-04-09 02:39:52,1562.5
"8883",2013-04-09 02:41:00,1562.5
"8884",2013-04-09 02:41:00,1562.25
"8885",2013-04-09 02:49:43,1562
"8886",2013-04-09 02:50:00,1562
"8887",2013-04-09 02:50:00,1562
"8888",2013-04-09 02:59:58,1562.25
"8889",2013-04-09 03:01:00,1562
"8890",2013-04-09 03:01:00,1561.75
"8891",2013-04-09 03:10:00,1561.75
"8892",2013-04-09 03:11:00,1562
"8893",2013-04-09 03:11:00,1561.75
"8894",2013-04-09 03:19:59,1561.75
"8895",2013-04-09 03:20:00,1562
"8896",2013-04-09 03:30:00,1562.25
"8897",2013-04-09 03:30:02,1562.25
"8898",2013-04-09 03:41:00,1561.75
"8899",2013-04-09 03:41:31,1562
"8900",2013-04-09 03:50:00,1561.75
"8901",2013-04-09 03:51:02,1562
"8902",2013-04-09 04:00:03,1561.5
"8903",2013-04-09 04:01:00,1561
"8904",2013-04-09 04:01:00,1561.25
"8905",2013-04-09 04:09:47,1561.25
"8906",2013-04-09 04:12:00,1561
"8907",2013-04-09 04:12:00,1561
"8908",2013-04-09 04:20:00,1561.25
"8909",2013-04-09 04:21:00,1561.25
"8910",2013-04-09 04:21:00,1561.25
"8911",2013-04-09 04:29:53,1561.5
"8912",2013-04-09 04:31:00,1561.75
"8913",2013-04-09 04:31:00,1561.5
"8914",2013-04-09 04:40:00,1561.25
"8915",2013-04-09 04:40:00,1561.25
"8916",2013-04-09 04:42:31,1561
"8917",2013-04-09 04:50:00,1560.75
"8918",2013-04-09 04:51:00,1560.5
"8919",2013-04-09 04:51:00,1560.75
"8920",2013-04-09 05:00:00,1560.5
"8921",2013-04-09 05:00:00,1560.5
"8922",2013-04-09 05:01:01,1560.5
"8923",2013-04-09 05:10:00,1561
"8924",2013-04-09 05:10:00,1561.25
"8925",2013-04-09 05:10:03,1561.25
"8926",2013-04-09 05:19:59,1560.75
"8927",2013-04-09 05:20:00,1560.75
"8928",2013-04-09 05:21:00,1560.75
"8929",2013-04-09 05:30:00,1561.25
"8930",2013-04-09 05:31:00,1561.25
"8931",2013-04-09 05:31:00,1561.25
"8932",2013-04-09 05:39:56,1561.25
"8933",2013-04-09 05:41:00,1560.75
"8934",2013-04-09 05:41:00,1560.75
"8935",2013-04-09 05:50:00,1560.75
"8936",2013-04-09 05:50:00,1560.5
"8937",2013-04-09 05:50:05,1560.75
"8938",2013-04-09 06:00:04,1560.25
"8939",2013-04-09 06:01:00,1560.5
"8940",2013-04-09 06:02:00,1560.5
"8941",2013-04-09 06:10:06,1560.25
"8942",2013-04-09 06:11:00,1560
"8943",2013-04-09 06:11:00,1560.25
"8944",2013-04-09 06:20:02,1559.75
"8945",2013-04-09 06:21:00,1559.75
"8946",2013-04-09 06:22:00,1560
"8947",2013-04-09 06:30:00,1559.5
"8948",2013-04-09 06:30:00,1559.25
"8949",2013-04-09 06:30:04,1559.5
"8950",2013-04-09 06:40:01,1559.5
"8951",2013-04-09 06:41:00,1559.25
"8952",2013-04-09 06:42:00,1559.25
"8953",2013-04-09 06:50:00,1559.25
"8954",2013-04-09 06:50:00,1559.25
"8955",2013-04-09 06:50:05,1559.25
"8956",2013-04-09 07:01:33,1559.75
"8957",2013-04-09 07:02:00,1560
"8958",2013-04-09 07:02:00,1559.75
"8959",2013-04-09 07:10:00,1560.25
"8960",2013-04-09 07:10:00,1560
"8961",2013-04-09 07:10:00,1560.25
"8962",2013-04-09 07:20:36,1559.75
"8963",2013-04-09 07:21:00,1559.75
"8964",2013-04-09 07:22:00,1559.75
"8965",2013-04-09 07:30:06,1560
"8966",2013-04-09 07:40:06,1560.25
"8967",2013-04-09 07:42:00,1560.5
"8968",2013-04-09 07:50:04,1561
"8969",2013-04-09 07:52:00,1560.75
"8970",2013-04-09 07:52:00,1560.75
"8971",2013-04-09 08:00:01,1560
"8972",2013-04-09 08:08:00,1561.75
"8973",2013-04-09 08:08:00,1561.75
"8974",2013-04-09 08:10:00,1562.5
"8975",2013-04-09 08:10:00,1562.5
"8976",2013-04-09 08:12:07,1562
"8977",2013-04-09 08:20:00,1561.5
"8978",2013-04-09 08:20:00,1561.5
"8979",2013-04-09 08:20:05,1561.75
"8980",2013-04-09 08:30:00,1562.75
"8981",2013-04-09 08:30:04,1562.75
"8982",2013-04-09 08:31:00,1562.5
"8983",2013-04-09 08:39:00,1562.75
"8984",2013-04-09 08:40:00,1562.5
"8985",2013-04-09 08:49:29,1562
"8986",2013-04-09 08:50:00,1562
"8987",2013-04-09 08:51:00,1560.75
"8988",2013-04-09 08:59:19,1560.75
"8989",2013-04-09 09:00:00,1560.75
"8990",2013-04-09 09:01:00,1560.25
"8991",2013-04-09 09:09:00,1561
"8992",2013-04-09 09:10:00,1561
"8993",2013-04-09 09:20:00,1561.5
"8994",2013-04-09 09:20:05,1561.5
"8995",2013-04-09 09:21:00,1561.25
"8996",2013-04-09 09:29:00,1562
"8997",2013-04-09 09:29:34,1562
"8998",2013-04-09 09:30:00,1562
"8999",2013-04-09 09:39:37,1560.5
"9000",2013-04-09 09:40:00,1560.5
"9001",2013-04-09 09:50:00,1560.25
"9002",2013-04-09 09:50:06,1560.25
"9003",2013-04-09 09:51:00,1560.25
"9004",2013-04-09 09:59:36,1560.5
"9005",2013-04-09 10:00:00,1560.75
"9006",2013-04-09 10:09:38,1560.75
"9007",2013-04-09 10:20:00,1560.75
"9008",2013-04-09 10:21:00,1560.75
"9009",2013-04-09 10:29:29,1561.5
"9010",2013-04-09 10:30:00,1561.5
"9011",2013-04-09 10:30:00,1561.25
"9012",2013-04-09 10:40:00,1560.5
"9013",2013-04-09 10:49:38,1560.5
"9014",2013-04-09 10:50:00,1560.5
"9015",2013-04-09 10:50:00,1560.5
"9016",2013-04-09 10:59:36,1560.25
"9017",2013-04-09 11:00:00,1560.75
"9018",2013-04-09 11:01:00,1560.5
"9019",2013-04-09 11:09:30,1560.75
"9020",2013-04-09 11:10:00,1560.75
"9021",2013-04-09 11:10:00,1560.75
"9022",2013-04-09 11:19:22,1561
"9023",2013-04-09 11:20:00,1561.25
"9024",2013-04-09 11:20:00,1561.25
"9025",2013-04-09 11:29:17,1561.5
"9026",2013-04-09 11:30:00,1561.5
"9027",2013-04-09 11:30:00,1561.75
"9028",2013-04-09 11:39:30,1562.25
"9029",2013-04-09 11:40:00,1562
"9030",2013-04-09 11:49:39,1562
"9031",2013-04-09 11:50:00,1561.75
"9032",2013-04-09 11:50:00,1561.5
"9033",2013-04-09 11:59:35,1561.25
"9034",2013-04-09 12:09:26,1562
"9035",2013-04-09 12:10:00,1562.25
"9036",2013-04-09 12:19:39,1561.25
"9037",2013-04-09 12:20:00,1561
"9038",2013-04-09 12:20:00,1561
"9039",2013-04-09 12:30:00,1561.75
"9040",2013-04-09 12:30:00,1561.5
"9041",2013-04-09 12:39:37,1562
"9042",2013-04-09 12:40:00,1562.25
"9043",2013-04-09 12:50:00,1562.5
"9044",2013-04-09 12:50:00,1562.5
"9045",2013-04-09 12:59:39,1562.5
"9046",2013-04-09 13:01:00,1562.5
"9047",2013-04-09 13:10:00,1562.75
"9048",2013-04-09 13:10:00,1562.75
"9049",2013-04-09 13:10:06,1562.75
"9050",2013-04-09 13:19:36,1562.25
"9051",2013-04-09 13:20:00,1562
"9052",2013-04-09 13:20:00,1561.75
"9053",2013-04-09 13:29:40,1561
"9054",2013-04-09 13:30:00,1561.5
"9055",2013-04-09 13:31:00,1561.5
"9056",2013-04-09 13:39:40,1560.25
"9057",2013-04-09 13:40:00,1560.25
"9058",2013-04-09 13:41:00,1560.25
"9059",2013-04-09 13:49:40,1559
"9060",2013-04-09 13:50:00,1558.75
"9061",2013-04-09 13:50:00,1559.25
"9062",2013-04-09 13:59:41,1556.25
"9063",2013-04-09 14:00:00,1556
"9064",2013-04-09 14:01:00,1557
"9065",2013-04-09 14:09:41,1558.25
"9066",2013-04-09 14:10:00,1558.5
"9067",2013-04-09 14:10:00,1558
"9068",2013-04-09 14:19:41,1558
"9069",2013-04-09 14:20:00,1558.25
"9070",2013-04-09 14:20:00,1558.25
"9071",2013-04-09 14:29:41,1560.5
"9072",2013-04-09 14:30:00,1560.75
"9073",2013-04-09 14:31:00,1559.75
"9074",2013-04-09 14:39:41,1559
"9075",2013-04-09 14:40:00,1559.25
"9076",2013-04-09 14:41:00,1558.75
"9077",2013-04-09 14:49:40,1558.5
"9078",2013-04-09 14:50:00,1558.25
"9079",2013-04-09 14:50:00,1558.75
"9080",2013-04-09 14:59:41,1557.75
"9081",2013-04-09 15:00:00,1558.5
"9082",2013-04-09 15:01:00,1558.25
"9083",2013-04-09 15:09:41,1558
"9084",2013-04-09 15:10:00,1558.25
"9085",2013-04-09 15:10:00,1558.25
"9086",2013-04-09 15:19:41,1556.5
"9087",2013-04-09 15:20:00,1556.5
"9088",2013-04-09 15:21:00,1557.25
"9089",2013-04-09 15:29:39,1557.75
"9090",2013-04-09 15:30:00,1558
"9091",2013-04-09 15:31:00,1558.25
"9092",2013-04-09 15:39:41,1558.75
"9093",2013-04-09 15:40:00,1558.5
"9094",2013-04-09 15:41:00,1559
"9095",2013-04-09 15:49:42,1559.25
"9096",2013-04-09 15:50:00,1559.25
"9097",2013-04-09 15:51:00,1559.5
"9098",2013-04-09 15:59:42,1560.5
"9099",2013-04-09 16:00:00,1560.75
"9100",2013-04-09 16:01:00,1560.25
"9101",2013-04-09 16:09:42,1559.5
"9102",2013-04-09 16:10:00,1559.75
"9103",2013-04-09 16:11:00,1559.5
"9104",2013-04-09 16:19:42,1560.75
"9105",2013-04-09 16:20:00,1561
"9106",2013-04-09 16:21:00,1560.75
"9107",2013-04-09 16:29:42,1561.5
"9108",2013-04-09 16:30:00,1562.25
"9109",2013-04-09 16:30:00,1562
"9110",2013-04-09 16:39:42,1562.75
"9111",2013-04-09 16:40:00,1562.5
"9112",2013-04-09 16:41:00,1562.75
"9113",2013-04-09 16:49:37,1562.25
"9114",2013-04-09 16:50:00,1562.25
"9115",2013-04-09 16:50:00,1562.5
"9116",2013-04-09 16:59:39,1562
"9117",2013-04-09 17:00:00,1562.25
"9118",2013-04-09 17:01:00,1562.5
"9119",2013-04-09 17:09:42,1563
"9120",2013-04-09 17:10:00,1562.75
"9121",2013-04-09 17:11:00,1563
"9122",2013-04-09 17:19:43,1564.75
"9123",2013-04-09 17:20:00,1564.75
"9124",2013-04-09 17:21:00,1564.75
"9125",2013-04-09 17:29:43,1566.25
"9126",2013-04-09 17:30:00,1566.25
"9127",2013-04-09 17:30:00,1566
"9128",2013-04-09 17:39:42,1566
"9129",2013-04-09 17:40:00,1566.75
"9130",2013-04-09 17:41:00,1566.75
"9131",2013-04-09 17:49:42,1567
"9132",2013-04-09 17:50:00,1567.25
"9133",2013-04-09 17:50:00,1567.25
"9134",2013-04-09 17:59:43,1566
"9135",2013-04-09 18:00:00,1566
"9136",2013-04-09 18:01:00,1566.5
"9137",2013-04-09 18:09:43,1567
"9138",2013-04-09 18:10:00,1566.75
"9139",2013-04-09 18:10:00,1567
"9140",2013-04-09 18:19:43,1566
"9141",2013-04-09 18:20:00,1566
"9142",2013-04-09 18:21:00,1565.75
"9143",2013-04-09 18:29:44,1567
"9144",2013-04-09 18:30:00,1567.25
"9145",2013-04-09 18:31:00,1567.75
"9146",2013-04-09 18:39:44,1567.5
"9147",2013-04-09 18:40:00,1567.5
"9148",2013-04-09 18:41:00,1567.75
"9149",2013-04-09 18:49:44,1568.75
"9150",2013-04-09 18:50:00,1568.75
"9151",2013-04-09 18:51:00,1568.5
"9152",2013-04-09 18:59:43,1568
"9153",2013-04-09 19:00:00,1568.5
"9154",2013-04-09 19:01:00,1568.5
"9155",2013-04-09 19:09:43,1566.25
"9156",2013-04-09 19:10:00,1566.25
"9157",2013-04-09 19:10:00,1566.25
"9158",2013-04-09 19:19:44,1567.25
"9159",2013-04-09 19:20:00,1567
"9160",2013-04-09 19:21:00,1567
"9161",2013-04-09 19:29:44,1566
"9162",2013-04-09 19:30:00,1566.5
"9163",2013-04-09 19:31:00,1566.25
"9164",2013-04-09 19:39:44,1565
"9165",2013-04-09 19:40:00,1565
"9166",2013-04-09 19:41:00,1565.5
"9167",2013-04-09 19:49:44,1564.75
"9168",2013-04-09 19:50:00,1564.75
"9169",2013-04-09 19:51:00,1563.75
"9170",2013-04-09 19:59:45,1563
"9171",2013-04-09 20:00:00,1564
"9172",2013-04-09 20:01:00,1564
"9173",2013-04-09 20:09:44,1563.5
"9174",2013-04-09 20:10:00,1563.25
"9175",2013-04-09 20:10:00,1563.25
"9176",2013-04-09 20:15:00,1563.25
"9177",2013-04-09 20:15:00,1563.25
"9178",2013-04-09 20:19:35,1563.25
"9179",2013-04-09 20:29:30,1563.25
"9180",2013-04-09 20:30:00,1563.75
"9181",2013-04-09 20:30:00,1563.75
"9182",2013-04-09 20:39:45,1563.75
"9183",2013-04-09 20:40:00,1564
"9184",2013-04-09 20:41:00,1563.75
"9185",2013-04-09 20:49:27,1564
"9186",2013-04-09 20:50:00,1563.75
"9187",2013-04-09 20:50:00,1563.75
"9188",2013-04-09 20:59:17,1563.5
"9189",2013-04-09 21:00:00,1563.75
"9190",2013-04-09 21:00:00,1563.5
"9191",2013-04-09 21:09:43,1563.75
"9192",2013-04-09 21:10:00,1563.75
"9193",2013-04-09 21:10:00,1563.75
"9194",2013-04-09 21:14:00,1563.5
"9195",2013-04-09 21:14:00,1563.5
"9196",2013-04-09 21:15:00,1563.25
"9197",2013-04-09 21:21:00,1563.25
"9198",2013-04-09 21:49:37,1563.5
"9199",2013-04-09 22:00:00,1563.25
"9200",2013-04-09 22:00:00,1563.25
"9201",2013-04-09 22:09:45,1562.75
"9202",2013-04-09 22:10:00,1562.5
"9203",2013-04-09 22:10:00,1562.75
"9204",2013-04-09 22:19:35,1562.5
"9205",2013-04-09 22:20:00,1562.75
"9206",2013-04-09 22:20:00,1562.5
"9207",2013-04-09 22:29:33,1563
"9208",2013-04-09 22:30:00,1563
"9209",2013-04-09 22:31:00,1562.75
"9210",2013-04-09 22:39:00,1563
"9211",2013-04-09 22:39:00,1563
"9212",2013-04-09 22:39:35,1563
"9213",2013-04-09 22:49:00,1563
"9214",2013-04-09 22:49:42,1563
"9215",2013-04-09 22:50:00,1563.25
"9216",2013-04-09 22:59:07,1563
"9217",2013-04-09 23:00:00,1562.75
"9218",2013-04-09 23:01:00,1563.25
"9219",2013-04-09 23:09:24,1563.25
"9220",2013-04-09 23:10:00,1563.25
"9221",2013-04-09 23:10:00,1563.25
"9222",2013-04-09 23:19:12,1563
"9223",2013-04-09 23:20:00,1563.25
"9224",2013-04-09 23:20:00,1563
"9225",2013-04-09 23:27:00,1563.25
"9226",2013-04-09 23:27:36,1563.25
"9227",2013-04-09 23:30:00,1563.25
"9228",2013-04-09 23:39:00,1563
"9229",2013-04-09 23:39:13,1563
"9230",2013-04-09 23:40:00,1562.75
"9231",2013-04-09 23:49:41,1562.75
"9232",2013-04-09 23:50:00,1562.75
"9233",2013-04-09 23:50:00,1562.5
"9234",2013-04-09 23:59:46,1562.25
"9235",2013-04-10 00:00:00,1562.25
"9236",2013-04-10 00:01:00,1562.25
"9237",2013-04-10 00:09:47,1562.25
"9238",2013-04-10 00:10:00,1562.25
"9239",2013-04-10 00:10:00,1562
"9240",2013-04-10 00:19:28,1561.5
"9241",2013-04-10 00:20:00,1561.75
"9242",2013-04-10 00:21:00,1561.5
"9243",2013-04-10 00:29:41,1561.75
"9244",2013-04-10 00:30:00,1561.75
"9245",2013-04-10 00:32:00,1562.25
"9246",2013-04-10 00:39:26,1561.75
"9247",2013-04-10 00:40:00,1561.5
"9248",2013-04-10 00:41:00,1561.75
"9249",2013-04-10 00:49:14,1561.75
"9250",2013-04-10 00:50:00,1561.5
"9251",2013-04-10 00:51:00,1561.75
"9252",2013-04-10 00:59:09,1561.5
"9253",2013-04-10 01:00:00,1561.75
"9254",2013-04-10 01:01:00,1561.25
"9255",2013-04-10 01:09:42,1561.25
"9256",2013-04-10 01:10:00,1561.25
"9257",2013-04-10 01:11:00,1561.5
"9258",2013-04-10 01:19:41,1561.25
"9259",2013-04-10 01:20:00,1561.25
"9260",2013-04-10 01:20:00,1561.25
"9261",2013-04-10 01:29:25,1561.5
"9262",2013-04-10 01:30:00,1561.25
"9263",2013-04-10 01:30:00,1561.5
"9264",2013-04-10 01:39:00,1561.25
"9265",2013-04-10 01:39:40,1561.25
"9266",2013-04-10 01:40:00,1561.25
"9267",2013-04-10 01:49:45,1562
"9268",2013-04-10 01:50:00,1562
"9269",2013-04-10 01:50:00,1562
"9270",2013-04-10 01:59:48,1562
"9271",2013-04-10 02:00:00,1562.25
"9272",2013-04-10 02:00:00,1562.25
"9273",2013-04-10 02:09:00,1562.5
"9274",2013-04-10 02:09:44,1562.5
"9275",2013-04-10 02:10:00,1563
"9276",2013-04-10 02:19:45,1562.5
"9277",2013-04-10 02:20:00,1562.5
"9278",2013-04-10 02:21:00,1562.75
"9279",2013-04-10 02:29:00,1562.25
"9280",2013-04-10 02:29:43,1562.5
"9281",2013-04-10 02:30:00,1562.5
"9282",2013-04-10 02:39:34,1562.5
"9283",2013-04-10 02:40:00,1562.75
"9284",2013-04-10 02:40:00,1562.5
"9285",2013-04-10 02:48:45,1562.75
"9286",2013-04-10 02:50:00,1562.5
"9287",2013-04-10 02:50:00,1562.75
"9288",2013-04-10 02:59:37,1562.25
"9289",2013-04-10 03:00:00,1562.25
"9290",2013-04-10 03:01:00,1562.5
"9291",2013-04-10 03:09:04,1562.25
"9292",2013-04-10 03:10:00,1562.25
"9293",2013-04-10 03:10:00,1562.25
"9294",2013-04-10 03:18:00,1562.25
"9295",2013-04-10 03:18:27,1562.25
"9296",2013-04-10 03:29:03,1562.25
"9297",2013-04-10 03:30:00,1562.25
"9298",2013-04-10 03:39:00,1562.5
"9299",2013-04-10 03:39:09,1562.25
"9300",2013-04-10 03:49:00,1562.5
"9301",2013-04-10 03:49:20,1562.5
"9302",2013-04-10 03:59:14,1562.25
"9303",2013-04-10 04:00:00,1562.5
"9304",2013-04-10 04:01:00,1562.5
