"","time","value","comment"
"12312",2013-04-12 17:55:00,1582,"closing_time_past;prev_time=>2013-04-12 17:50:00,prev_stock_market=>CME"
"12313",2013-04-12 18:00:00,1581.25,"closing_time_past;prev_time=>2013-04-12 18:00:00,prev_stock_market=>CME"
"12314",2013-04-12 18:05:00,1581,"closing_time_past;prev_time=>2013-04-12 18:00:00.039,prev_stock_market=>XCME"
"12315",2013-04-12 18:10:00,1581.5,"closing_time_past;prev_time=>2013-04-12 18:10:00,prev_stock_market=>CME"
"12316",2013-04-12 18:15:00,1581.5,"closing_time_past;prev_time=>2013-04-12 18:10:00,prev_stock_market=>CME"
"12317",2013-04-12 18:20:00,1580.75,"closing_time_past;prev_time=>2013-04-12 18:20:00,prev_stock_market=>CME"
"12318",2013-04-12 18:25:00,1580.75,"closing_time_past;prev_time=>2013-04-12 18:20:00,prev_stock_market=>CME"
"12319",2013-04-12 18:30:00,1579.5,"closing_time_past;prev_time=>2013-04-12 18:30:00,prev_stock_market=>CME"
"12320",2013-04-12 18:35:00,1579.5,"closing_time_past;prev_time=>2013-04-12 18:30:00,prev_stock_market=>CME"
"12321",2013-04-12 18:40:00,1580.5,"closing_time_past;prev_time=>2013-04-12 18:40:00,prev_stock_market=>CME"
"12322",2013-04-12 18:45:00,1580.5,"closing_time_past;prev_time=>2013-04-12 18:40:00,prev_stock_market=>CME"
"12323",2013-04-12 18:50:00,1580.5,"closing_time_past;prev_time=>2013-04-12 18:50:00,prev_stock_market=>CME"
"12324",2013-04-12 18:55:00,1580.5,"closing_time_past;prev_time=>2013-04-12 18:50:00.499,prev_stock_market=>XCME"
"12325",2013-04-12 19:00:00,1580.25,"closing_time_past;prev_time=>2013-04-12 19:00:00,prev_stock_market=>CME"
"12326",2013-04-12 19:05:00,1580.5,"closing_time_past;prev_time=>2013-04-12 19:00:00.027,prev_stock_market=>XCME"
"12327",2013-04-12 19:10:00,1581,"closing_time_past;prev_time=>2013-04-12 19:10:00,prev_stock_market=>CME"
"12328",2013-04-12 19:15:00,1581,"closing_time_past;prev_time=>2013-04-12 19:10:00,prev_stock_market=>CME"
"12329",2013-04-12 19:20:00,1582.5,"closing_time_past;prev_time=>2013-04-12 19:20:00,prev_stock_market=>CME"
"12330",2013-04-12 19:25:00,1582.5,"closing_time_past;prev_time=>2013-04-12 19:20:00.092,prev_stock_market=>XCME"
"12331",2013-04-12 19:30:00,1582,"closing_time_past;prev_time=>2013-04-12 19:30:00,prev_stock_market=>CME"
"12332",2013-04-12 19:35:00,1582.25,"closing_time_past;prev_time=>2013-04-12 19:30:00.971,prev_stock_market=>XCME"
"12333",2013-04-12 19:40:00,1582,"closing_time_past;prev_time=>2013-04-12 19:40:00,prev_stock_market=>CME"
"12334",2013-04-12 19:45:00,1582,"closing_time_past;prev_time=>2013-04-12 19:40:00,prev_stock_market=>CME"
"12335",2013-04-12 19:50:00,1583,"closing_time_past;prev_time=>2013-04-12 19:50:00,prev_stock_market=>CME"
"12336",2013-04-12 19:55:00,1583,"closing_time_past;prev_time=>2013-04-12 19:50:01.152,prev_stock_market=>XCME"
"12337",2013-04-12 20:00:00,1583,"closing_time_past;prev_time=>2013-04-12 20:00:00,prev_stock_market=>CME"
"12338",2013-04-12 20:05:00,1583.75,"closing_time_past;prev_time=>2013-04-12 20:00:01.367,prev_stock_market=>XCME"
"12339",2013-04-12 20:10:00,1582,"closing_time_past;prev_time=>2013-04-12 20:10:00,prev_stock_market=>CME"
"12340",2013-04-12 20:15:00,1582,"closing_time_past;prev_time=>2013-04-12 20:15:00,prev_stock_market=>CME"
"12341",2013-04-12 20:20:00,1582,"closing_time_past;prev_time=>2013-04-12 20:15:00,prev_stock_market=>CME"
"12342",2013-04-12 20:25:00,1582,"closing_time_past;prev_time=>2013-04-12 20:20:00.664,prev_stock_market=>XCME"
"12343",2013-04-12 20:30:00,1582.25,"closing_time_past;prev_time=>2013-04-12 20:30:00,prev_stock_market=>CME"
"12344",2013-04-12 20:35:00,1582.25,"closing_time_past;prev_time=>2013-04-12 20:30:01.319,prev_stock_market=>XCME"
"12345",2013-04-12 20:40:00,1582.25,"closing_time_past;prev_time=>2013-04-12 20:40:00,prev_stock_market=>CME"
"12346",2013-04-12 20:45:00,1582.5,"closing_time_past;prev_time=>2013-04-12 20:40:00.427,prev_stock_market=>XCME"
"12347",2013-04-12 20:50:00,1582.25,"closing_time_past;prev_time=>2013-04-12 20:50:00,prev_stock_market=>CME"
"12348",2013-04-12 20:55:00,1582.25,"closing_time_past;prev_time=>2013-04-12 20:50:00,prev_stock_market=>CME"
"12349",2013-04-12 21:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:00:00,prev_stock_market=>CME"
"12350",2013-04-12 21:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:00:00,prev_stock_market=>CME"
"12351",2013-04-12 21:10:00,1582.5,"closing_time_past;prev_time=>2013-04-12 21:10:00,prev_stock_market=>CME"
"12352",2013-04-12 21:15:00,1582,"closing_time_past;prev_time=>2013-04-12 21:14:00,prev_stock_market=>CME"
"12353",2013-04-12 21:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:15:00.057,prev_stock_market=>XCME"
"12354",2013-04-12 21:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:24:03.994,prev_stock_market=>XCME"
"12355",2013-04-12 21:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:24:03.994,prev_stock_market=>XCME"
"12356",2013-04-12 21:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:24:03.994,prev_stock_market=>XCME"
"12357",2013-04-12 21:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:24:03.994,prev_stock_market=>XCME"
"12358",2013-04-12 21:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12359",2013-04-12 21:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12360",2013-04-12 21:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12361",2013-04-12 22:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12362",2013-04-12 22:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12363",2013-04-12 22:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12364",2013-04-12 22:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12365",2013-04-12 22:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12366",2013-04-12 22:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12367",2013-04-12 22:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12368",2013-04-12 22:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12369",2013-04-12 22:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12370",2013-04-12 22:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12371",2013-04-12 22:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12372",2013-04-12 22:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12373",2013-04-12 23:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12374",2013-04-12 23:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12375",2013-04-12 23:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12376",2013-04-12 23:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12377",2013-04-12 23:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12378",2013-04-12 23:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12379",2013-04-12 23:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12380",2013-04-12 23:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12381",2013-04-12 23:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12382",2013-04-12 23:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12383",2013-04-12 23:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12384",2013-04-12 23:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12385",2013-04-13 00:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12386",2013-04-13 00:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12387",2013-04-13 00:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12388",2013-04-13 00:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12389",2013-04-13 00:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12390",2013-04-13 00:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12391",2013-04-13 00:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12392",2013-04-13 00:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12393",2013-04-13 00:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12394",2013-04-13 00:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12395",2013-04-13 00:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12396",2013-04-13 00:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12397",2013-04-13 01:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12398",2013-04-13 01:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12399",2013-04-13 01:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12400",2013-04-13 01:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12401",2013-04-13 01:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12402",2013-04-13 01:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12403",2013-04-13 01:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12404",2013-04-13 01:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12405",2013-04-13 01:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12406",2013-04-13 01:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12407",2013-04-13 01:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12408",2013-04-13 01:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12409",2013-04-13 02:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12410",2013-04-13 02:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12411",2013-04-13 02:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12412",2013-04-13 02:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12413",2013-04-13 02:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12414",2013-04-13 02:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12415",2013-04-13 02:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12416",2013-04-13 02:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12417",2013-04-13 02:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12418",2013-04-13 02:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12419",2013-04-13 02:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12420",2013-04-13 02:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12421",2013-04-13 03:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12422",2013-04-13 03:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12423",2013-04-13 03:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12424",2013-04-13 03:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12425",2013-04-13 03:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12426",2013-04-13 03:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12427",2013-04-13 03:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12428",2013-04-13 03:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12429",2013-04-13 03:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12430",2013-04-13 03:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12431",2013-04-13 03:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12432",2013-04-13 03:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12433",2013-04-13 04:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12434",2013-04-13 04:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12435",2013-04-13 04:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12436",2013-04-13 04:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12437",2013-04-13 04:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12438",2013-04-13 04:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12439",2013-04-13 04:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12440",2013-04-13 04:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12441",2013-04-13 04:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12442",2013-04-13 04:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12443",2013-04-13 04:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12444",2013-04-13 04:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12445",2013-04-13 05:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12446",2013-04-13 05:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12447",2013-04-13 05:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12448",2013-04-13 05:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12449",2013-04-13 05:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12450",2013-04-13 05:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12451",2013-04-13 05:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12452",2013-04-13 05:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12453",2013-04-13 05:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12454",2013-04-13 05:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12455",2013-04-13 05:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12456",2013-04-13 05:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12457",2013-04-13 06:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12458",2013-04-13 06:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12459",2013-04-13 06:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12460",2013-04-13 06:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12461",2013-04-13 06:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12462",2013-04-13 06:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12463",2013-04-13 06:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12464",2013-04-13 06:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12465",2013-04-13 06:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12466",2013-04-13 06:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12467",2013-04-13 06:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12468",2013-04-13 06:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12469",2013-04-13 07:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12470",2013-04-13 07:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12471",2013-04-13 07:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12472",2013-04-13 07:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12473",2013-04-13 07:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12474",2013-04-13 07:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12475",2013-04-13 07:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12476",2013-04-13 07:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12477",2013-04-13 07:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12478",2013-04-13 07:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12479",2013-04-13 07:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12480",2013-04-13 07:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12481",2013-04-13 08:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12482",2013-04-13 08:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12483",2013-04-13 08:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12484",2013-04-13 08:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12485",2013-04-13 08:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12486",2013-04-13 08:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12487",2013-04-13 08:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12488",2013-04-13 08:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12489",2013-04-13 08:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12490",2013-04-13 08:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12491",2013-04-13 08:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12492",2013-04-13 08:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12493",2013-04-13 09:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12494",2013-04-13 09:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12495",2013-04-13 09:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12496",2013-04-13 09:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12497",2013-04-13 09:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12498",2013-04-13 09:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12499",2013-04-13 09:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12500",2013-04-13 09:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12501",2013-04-13 09:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12502",2013-04-13 09:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12503",2013-04-13 09:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12504",2013-04-13 09:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12505",2013-04-13 10:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12506",2013-04-13 10:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12507",2013-04-13 10:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12508",2013-04-13 10:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12509",2013-04-13 10:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12510",2013-04-13 10:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12511",2013-04-13 10:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12512",2013-04-13 10:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12513",2013-04-13 10:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12514",2013-04-13 10:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12515",2013-04-13 10:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12516",2013-04-13 10:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12517",2013-04-13 11:00:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12518",2013-04-13 11:05:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12519",2013-04-13 11:10:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12520",2013-04-13 11:15:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12521",2013-04-13 11:20:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12522",2013-04-13 11:25:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12523",2013-04-13 11:30:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12524",2013-04-13 11:35:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12525",2013-04-13 11:40:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12526",2013-04-13 11:45:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12527",2013-04-13 11:50:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
"12528",2013-04-13 11:55:00,1582.75,"closing_time_past;prev_time=>2013-04-12 21:43:52.276,prev_stock_market=>XCME"
